ID=3, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=2, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=6
ID=131, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=10, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=14
ID=133, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=12, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=15
ID=135, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=14, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=19
ID=137, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=16, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=10
ID=140, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=19, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=12
ID=143, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=22, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=3
ID=147, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=26, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=9
ID=150, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=29, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=14
ID=154, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=33, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=6
ID=162, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=0, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=15
ID=1, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=0, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=1
ID=5, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=3, Loja=Loja B, PosicaoEsteiraLoja=1, ClienteID=20
ID=9, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=8, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=4
ID=11, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=10, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=19
ID=14, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=13, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=11
ID=19, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=18, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=6
ID=21, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=20, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=18
ID=24, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=23, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=20
ID=26, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=25, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=4
ID=30, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=29, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=12
ID=33, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=32, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=9
ID=35, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=34, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=5
ID=37, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=36, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=18
ID=39, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=38, Loja=Loja B, PosicaoEsteiraLoja=13, ClienteID=17
ID=42, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=1, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=19
ID=44, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=3, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=13
ID=46, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=5, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=11
ID=49, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=8, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=3
ID=51, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=10, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=17
ID=54, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=13, Loja=Loja B, PosicaoEsteiraLoja=19, ClienteID=8
ID=61, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=20, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=11
ID=63, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=22, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=10
ID=65, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=24, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=2
ID=69, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=28, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=17
ID=73, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=32, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=12
ID=76, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=35, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=18
ID=82, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=0, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=8
ID=84, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=3, Loja=Loja B, PosicaoEsteiraLoja=7, ClienteID=9
ID=86, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=5, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=5
ID=88, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=7, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=14
ID=91, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=10, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=16
ID=93, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=12, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=4
ID=96, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=15, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=1
ID=98, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=17, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=18
ID=100, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=19, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=19
ID=110, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=29, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=10
ID=115, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=34, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=12
ID=117, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=36, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=18
ID=119, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=38, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=13
ID=123, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=2, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=11
ID=128, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=7, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=15
ID=130, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=8, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=18
ID=134, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=13, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=9
ID=138, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=17, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=16
ID=141, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=20, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=11
ID=144, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=23, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=10
ID=146, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=24, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=13
ID=151, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=29, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=9
ID=154, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=33, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=6
ID=156, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=35, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=10
ID=6, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=2, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=5
ID=7, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=3, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=15
ID=2, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=7, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=8
ID=11, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=9, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=13
ID=13, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=12, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=11
ID=16, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=15, Loja=Loja B, PosicaoEsteiraLoja=5, ClienteID=17
ID=18, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=17, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=5
ID=21, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=20, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=15
ID=24, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=22, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=2
ID=26, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=25, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=13
ID=33, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=32, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=17
ID=35, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=34, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=14
ID=38, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=37, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=3
ID=40, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=39, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=5
ID=44, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=3, Loja=Loja B, PosicaoEsteiraLoja=14, ClienteID=13
ID=46, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=5, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=12
ID=48, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=7, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=16
ID=53, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=12, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=19
ID=55, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=14, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=17
ID=57, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=16, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=3
ID=59, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=18, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=5
ID=61, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=20, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=14
ID=67, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=26, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=11
ID=69, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=28, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=19
ID=72, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=31, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=10
ID=74, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=33, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=9
ID=76, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=35, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=16
ID=78, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=37, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=2
ID=80, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=39, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=12
ID=82, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=1, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=3
ID=84, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=3, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=20
ID=86, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=5, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=14
ID=88, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=7, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=8
ID=90, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=9, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=5
ID=95, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=14, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=2
ID=97, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=16, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=15
ID=100, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=19, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=3
ID=104, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=23, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=11
ID=106, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=25, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=18
ID=109, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=28, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=14
ID=111, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=30, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=8
ID=113, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=32, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=13
ID=117, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=36, Loja=Loja B, PosicaoEsteiraLoja=2, ClienteID=10
ID=120, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=39, Loja=Loja B, PosicaoEsteiraLoja=3, ClienteID=9
ID=122, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=1, Loja=Loja B, PosicaoEsteiraLoja=4, ClienteID=9
ID=124, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=3, Loja=Loja B, PosicaoEsteiraLoja=5, ClienteID=2
ID=126, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=5, Loja=Loja B, PosicaoEsteiraLoja=6, ClienteID=6
ID=128, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=7, Loja=Loja B, PosicaoEsteiraLoja=7, ClienteID=6
ID=130, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=9, Loja=Loja B, PosicaoEsteiraLoja=8, ClienteID=16
ID=132, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=11, Loja=Loja B, PosicaoEsteiraLoja=9, ClienteID=6
ID=135, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=14, Loja=Loja B, PosicaoEsteiraLoja=10, ClienteID=6
ID=137, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=16, Loja=Loja B, PosicaoEsteiraLoja=11, ClienteID=6
ID=4, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=2, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=3
ID=5, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=3, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=20
ID=9, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=8, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=4
ID=12, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=10, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=17
ID=15, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=14, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=5
ID=18, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=17, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=14
ID=20, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=19, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=18
ID=22, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=21, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=13
ID=24, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=23, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=10
ID=26, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=25, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=12
ID=28, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=27, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=6
ID=31, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=30, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=7
ID=3, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=2, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=11
ID=4, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=3, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=19
ID=9, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=8, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=13
ID=11, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=10, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=18
ID=13, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=12, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=14
ID=14, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=15, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=15
ID=20, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=19, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=11
ID=24, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=23, Loja=Loja B, PosicaoEsteiraLoja=7, ClienteID=20
ID=28, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=27, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=17
ID=30, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=29, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=16
ID=33, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=32, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=8
ID=35, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=34, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=2
ID=37, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=36, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=11
ID=39, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=38, Loja=Loja B, PosicaoEsteiraLoja=13, ClienteID=17
ID=42, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=1, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=13
ID=45, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=4, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=9
ID=47, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=6, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=7
ID=49, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=8, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=11
ID=51, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=10, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=8
ID=54, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=13, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=6
ID=56, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=15, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=15
ID=60, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=19, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=12
ID=63, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=22, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=18
ID=66, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=25, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=7
ID=68, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=27, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=15
ID=69, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=29, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=9
ID=72, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=31, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=2
ID=74, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=33, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=11
ID=76, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=35, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=10
ID=78, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=37, Loja=Loja B, PosicaoEsteiraLoja=0, ClienteID=1
ID=80, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=39, Loja=Loja B, PosicaoEsteiraLoja=10, ClienteID=6
ID=82, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=1, Loja=Loja B, PosicaoEsteiraLoja=11, ClienteID=14
ID=84, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=3, Loja=Loja B, PosicaoEsteiraLoja=12, ClienteID=15
