ID=1, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=0, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=3
ID=65, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=24, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=4
ID=67, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=26, Loja=Loja A, PosicaoEsteiraLoja=1, ClienteID=19
ID=69, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=28, Loja=Loja A, PosicaoEsteiraLoja=2, ClienteID=7
ID=71, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=30, Loja=Loja A, PosicaoEsteiraLoja=3, ClienteID=4
ID=73, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=32, Loja=Loja A, PosicaoEsteiraLoja=4, ClienteID=12
ID=75, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=34, Loja=Loja A, PosicaoEsteiraLoja=5, ClienteID=13
ID=77, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=36, Loja=Loja A, PosicaoEsteiraLoja=6, ClienteID=12
ID=80, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=39, Loja=Loja A, PosicaoEsteiraLoja=7, ClienteID=9
ID=82, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=1, Loja=Loja A, PosicaoEsteiraLoja=8, ClienteID=14
ID=88, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=7, Loja=Loja A, PosicaoEsteiraLoja=9, ClienteID=19
ID=90, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=9, Loja=Loja A, PosicaoEsteiraLoja=10, ClienteID=13
ID=93, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=12, Loja=Loja A, PosicaoEsteiraLoja=11, ClienteID=16
ID=95, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=14, Loja=Loja A, PosicaoEsteiraLoja=12, ClienteID=7
ID=97, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=16, Loja=Loja A, PosicaoEsteiraLoja=13, ClienteID=11
ID=99, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=18, Loja=Loja A, PosicaoEsteiraLoja=14, ClienteID=8
ID=101, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=20, Loja=Loja A, PosicaoEsteiraLoja=15, ClienteID=11
ID=103, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=22, Loja=Loja A, PosicaoEsteiraLoja=16, ClienteID=4
ID=105, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=24, Loja=Loja A, PosicaoEsteiraLoja=17, ClienteID=16
ID=107, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=26, Loja=Loja A, PosicaoEsteiraLoja=18, ClienteID=20
ID=109, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=28, Loja=Loja A, PosicaoEsteiraLoja=19, ClienteID=4
ID=116, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=35, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=3
ID=120, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=39, Loja=Loja A, PosicaoEsteiraLoja=1, ClienteID=9
ID=122, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=1, Loja=Loja A, PosicaoEsteiraLoja=2, ClienteID=9
ID=4, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=2, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=5
ID=7, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=5, Loja=Loja A, PosicaoEsteiraLoja=1, ClienteID=15
ID=8, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=6, Loja=Loja A, PosicaoEsteiraLoja=2, ClienteID=6
ID=10, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=9, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=14
ID=12, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=11, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=9
ID=15, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=14, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=12
ID=17, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=16, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=10
ID=20, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=19, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=2
ID=23, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=22, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=3
ID=25, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=24, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=11
ID=28, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=27, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=19
ID=31, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=30, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=7
ID=38, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=37, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=2
ID=40, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=39, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=20
ID=47, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=6, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=10
ID=50, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=9, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=7
ID=52, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=11, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=2
ID=55, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=14, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=12
ID=57, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=16, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=18
ID=60, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=18, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=1
ID=64, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=23, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=20
ID=67, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=26, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=4
ID=70, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=29, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=7
ID=72, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=31, Loja=Loja A, PosicaoEsteiraLoja=3, ClienteID=9
ID=75, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=34, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=20
ID=77, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=36, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=13
ID=79, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=38, Loja=Loja A, PosicaoEsteiraLoja=6, ClienteID=3
ID=81, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=1, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=7
ID=85, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=4, Loja=Loja A, PosicaoEsteiraLoja=8, ClienteID=20
ID=87, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=6, Loja=Loja A, PosicaoEsteiraLoja=9, ClienteID=13
ID=90, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=9, Loja=Loja A, PosicaoEsteiraLoja=10, ClienteID=7
ID=92, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=11, Loja=Loja A, PosicaoEsteiraLoja=11, ClienteID=8
ID=95, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=14, Loja=Loja A, PosicaoEsteiraLoja=12, ClienteID=9
ID=99, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=18, Loja=Loja A, PosicaoEsteiraLoja=13, ClienteID=4
ID=101, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=20, Loja=Loja A, PosicaoEsteiraLoja=14, ClienteID=20
ID=104, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=23, Loja=Loja A, PosicaoEsteiraLoja=15, ClienteID=1
ID=106, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=25, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=7
ID=109, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=27, Loja=Loja A, PosicaoEsteiraLoja=17, ClienteID=19
ID=112, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=31, Loja=Loja A, PosicaoEsteiraLoja=18, ClienteID=4
ID=114, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=33, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=9
ID=116, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=35, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=6
ID=120, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=39, Loja=Loja A, PosicaoEsteiraLoja=1, ClienteID=13
ID=121, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=1, Loja=Loja A, PosicaoEsteiraLoja=2, ClienteID=5
ID=124, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=3, Loja=Loja A, PosicaoEsteiraLoja=3, ClienteID=6
ID=1, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=0, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=14
ID=4, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=5, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=17
ID=9, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=10, Loja=Loja A, PosicaoEsteiraLoja=2, ClienteID=1
ID=12, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=11, Loja=Loja A, PosicaoEsteiraLoja=3, ClienteID=8
ID=14, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=14, Loja=Loja A, PosicaoEsteiraLoja=4, ClienteID=20
ID=17, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=16, Loja=Loja A, PosicaoEsteiraLoja=5, ClienteID=11
ID=20, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=19, Loja=Loja A, PosicaoEsteiraLoja=6, ClienteID=1
ID=23, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=23, Loja=Loja A, PosicaoEsteiraLoja=7, ClienteID=5
ID=29, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=26, Loja=Loja A, PosicaoEsteiraLoja=8, ClienteID=10
ID=30, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=29, Loja=Loja A, PosicaoEsteiraLoja=9, ClienteID=1
ID=32, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=2, PosicaoEsteiraFabrica=31, Loja=Loja A, PosicaoEsteiraLoja=10, ClienteID=20
ID=36, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=35, Loja=Loja A, PosicaoEsteiraLoja=11, ClienteID=15
ID=37, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=36, Loja=Loja A, PosicaoEsteiraLoja=12, ClienteID=1
ID=39, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=38, Loja=Loja A, PosicaoEsteiraLoja=13, ClienteID=20
ID=42, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=1, Loja=Loja A, PosicaoEsteiraLoja=14, ClienteID=15
ID=49, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=8, Loja=Loja A, PosicaoEsteiraLoja=15, ClienteID=19
ID=51, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=10, Loja=Loja A, PosicaoEsteiraLoja=16, ClienteID=18
ID=63, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=22, Loja=Loja A, PosicaoEsteiraLoja=17, ClienteID=4
ID=65, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=24, Loja=Loja A, PosicaoEsteiraLoja=18, ClienteID=9
ID=70, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=29, Loja=Loja A, PosicaoEsteiraLoja=19, ClienteID=12
ID=83, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=2, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=8
ID=87, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=6, Loja=Loja A, PosicaoEsteiraLoja=1, ClienteID=7
ID=89, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=8, Loja=Loja A, PosicaoEsteiraLoja=2, ClienteID=14
ID=92, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=11, Loja=Loja A, PosicaoEsteiraLoja=3, ClienteID=17
ID=94, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=13, Loja=Loja A, PosicaoEsteiraLoja=4, ClienteID=10
ID=96, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=15, Loja=Loja A, PosicaoEsteiraLoja=5, ClienteID=7
ID=98, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=17, Loja=Loja A, PosicaoEsteiraLoja=6, ClienteID=2
ID=101, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=20, Loja=Loja A, PosicaoEsteiraLoja=7, ClienteID=3
ID=103, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=22, Loja=Loja A, PosicaoEsteiraLoja=8, ClienteID=4
ID=105, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=24, Loja=Loja A, PosicaoEsteiraLoja=9, ClienteID=10
ID=107, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=26, Loja=Loja A, PosicaoEsteiraLoja=10, ClienteID=2
ID=110, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=29, Loja=Loja A, PosicaoEsteiraLoja=11, ClienteID=19
ID=112, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=31, Loja=Loja A, PosicaoEsteiraLoja=12, ClienteID=3
ID=114, Cor=BLUE, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=33, Loja=Loja A, PosicaoEsteiraLoja=13, ClienteID=10
ID=116, Cor=GREEN, Tipo=SEDAN, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=35, Loja=Loja A, PosicaoEsteiraLoja=14, ClienteID=10
ID=1, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=0, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=1
ID=6, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=5, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=18
ID=8, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=7, Loja=Loja A, PosicaoEsteiraLoja=2, ClienteID=2
ID=11, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=11, Loja=Loja A, PosicaoEsteiraLoja=3, ClienteID=16
ID=13, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=12, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=6
ID=17, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=16, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=8
ID=19, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=18, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=1
ID=25, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=24, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=3
ID=27, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=26, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=4
ID=30, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=29, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=15
ID=1, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=0, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=8
ID=6, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=5, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=17
ID=7, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=6, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=12
ID=12, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=11, Loja=Loja A, PosicaoEsteiraLoja=3, ClienteID=19
ID=16, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=14, Loja=Loja A, PosicaoEsteiraLoja=4, ClienteID=8
ID=18, Cor=BLUE, Tipo=SEDAN, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=17, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=12
ID=22, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=21, Loja=Loja A, PosicaoEsteiraLoja=6, ClienteID=15
ID=25, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=24, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=13
ID=27, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=26, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=19
ID=29, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=2, PosicaoEsteiraFabrica=28, Loja=Loja A, PosicaoEsteiraLoja=9, ClienteID=10
ID=32, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=31, Loja=Loja A, PosicaoEsteiraLoja=10, ClienteID=9
ID=34, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=33, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=12
ID=38, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=37, Loja=Loja A, PosicaoEsteiraLoja=12, ClienteID=16
ID=40, Cor=RED, Tipo=SEDAN, Estacao=3, Funcionario=3, PosicaoEsteiraFabrica=39, Loja=Loja A, PosicaoEsteiraLoja=13, ClienteID=19
ID=44, Cor=GREEN, Tipo=SEDAN, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=3, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=10
ID=52, Cor=RED, Tipo=SEDAN, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=11, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=17
ID=53, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=12, Loja=Loja A, PosicaoEsteiraLoja=16, ClienteID=20
ID=57, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=16, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=13
ID=59, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=18, Loja=Loja A, PosicaoEsteiraLoja=18, ClienteID=8
ID=62, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=21, Loja=Loja A, PosicaoEsteiraLoja=19, ClienteID=17
ID=65, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=3, PosicaoEsteiraFabrica=24, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=6
ID=67, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=4, PosicaoEsteiraFabrica=26, Loja=Loja A, PosicaoEsteiraLoja=1, ClienteID=20
ID=71, Cor=GREEN, Tipo=SUV, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=30, Loja=Loja A, PosicaoEsteiraLoja=2, ClienteID=3
ID=73, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=2, PosicaoEsteiraFabrica=32, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=14
ID=75, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=34, Loja=Loja A, PosicaoEsteiraLoja=4, ClienteID=15
ID=77, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=1, PosicaoEsteiraFabrica=36, Loja=Loja A, PosicaoEsteiraLoja=5, ClienteID=2
ID=79, Cor=RED, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=38, Loja=Loja A, PosicaoEsteiraLoja=6, ClienteID=7
ID=81, Cor=BLUE, Tipo=SUV, Estacao=1, Funcionario=1, PosicaoEsteiraFabrica=0, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=20
ID=83, Cor=GREEN, Tipo=SUV, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=2, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=3
ID=85, Cor=RED, Tipo=SUV, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=4, Loja=Loja A, PosicaoEsteiraLoja=9, ClienteID=10
ID=87, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=6, Loja=Loja A, PosicaoEsteiraLoja=10, ClienteID=6
ID=89, Cor=GREEN, Tipo=SUV, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=8, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=2
ID=91, Cor=RED, Tipo=SUV, Estacao=4, Funcionario=1, PosicaoEsteiraFabrica=10, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=15
ID=92, Cor=BLUE, Tipo=SUV, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=12, Loja=Loja A, PosicaoEsteiraLoja=13, ClienteID=14
ID=97, Cor=RED, Tipo=SUV, Estacao=1, Funcionario=4, PosicaoEsteiraFabrica=16, Loja=Loja A, PosicaoEsteiraLoja=14, ClienteID=8
ID=99, Cor=BLUE, Tipo=SUV, Estacao=4, Funcionario=0, PosicaoEsteiraFabrica=18, Loja=Loja A, PosicaoEsteiraLoja=15, ClienteID=14
ID=102, Cor=GREEN, Tipo=SUV, Estacao=2, Funcionario=3, PosicaoEsteiraFabrica=20, Loja=Loja A, PosicaoEsteiraLoja=16, ClienteID=1
ID=104, Cor=GREEN, Tipo=SEDAN, Estacao=2, Funcionario=0, PosicaoEsteiraFabrica=23, Loja=Loja A, PosicaoEsteiraLoja=17, ClienteID=17
ID=106, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=2, PosicaoEsteiraFabrica=25, Loja=Loja A, PosicaoEsteiraLoja=18, ClienteID=14
ID=108, Cor=BLUE, Tipo=SEDAN, Estacao=1, Funcionario=0, PosicaoEsteiraFabrica=27, Loja=Loja A, PosicaoEsteiraLoja=19, ClienteID=1
ID=110, Cor=GREEN, Tipo=SEDAN, Estacao=3, Funcionario=0, PosicaoEsteiraFabrica=29, Loja=Loja A, PosicaoEsteiraLoja=0, ClienteID=8
ID=112, Cor=RED, Tipo=SEDAN, Estacao=2, Funcionario=4, PosicaoEsteiraFabrica=31, Loja=Loja A, PosicaoEsteiraLoja=1, ClienteID=19
ID=115, Cor=RED, Tipo=SEDAN, Estacao=4, Funcionario=3, PosicaoEsteiraFabrica=33, Loja=Loja A, PosicaoEsteiraLoja=2, ClienteID=17
ID=117, Cor=BLUE, Tipo=SUV, Estacao=3, Funcionario=1, PosicaoEsteiraFabrica=36, Loja=Loja A, PosicaoEsteiraLoja=3, ClienteID=4
ID=120, Cor=BLUE, Tipo=SEDAN, Estacao=3, Funcionario=4, PosicaoEsteiraFabrica=39, Loja=Loja A, PosicaoEsteiraLoja=4, ClienteID=5
